Full Name,Bats,BaseRunning,UZR,BattingRuns,ReplacementRuns,DEF_adj,FramingRuns,Runs/WAR,BattingRuns/PA,wRC/PA,Updated wRC/PA,Updated BattingRuns/PA,Update wOBA,% Change,col_CL
Kane Kepley CHN,L,0.013157895,0,-0.189473684,0.131578947,-0.050526316,0,9.679144385,-0.046153846,0.071794872,0.078806381,-0.050661245,0.277334852,1.097660302,
Jose Barrero BAL,R,0.012386364,0.013636364,-0.182954545,0.129545455,0.016590909,0,9.693877551,-0.046091181,0.071856438,0.073414183,-0.047090372,0.258125048,1.021678573,
Mateo Gil NA,R,0.009411765,0,-0.188235294,0.135294118,-0.084705882,0,9.688888889,-0.045714286,0.071428571,0.071564259,-0.045801126,0.253111907,1.001899629,
Kasen Wells SDN,L,0.013684211,0,-0.189473684,0.131578947,0.016842105,0,9.62962963,-0.046153846,0.071794872,0.070750985,-0.045482776,0.248929204,0.985460147,
Kevyn Castillo LAA,L,0.009473684,0,-0.189473684,0.131578947,0.016842105,0,9.677419355,-0.046153846,0.071794872,0.070832719,-0.045535319,0.249103316,0.986598581,
David Martin ARI,L,0.007894737,0,-0.189473684,0.131578947,0.084210526,0,9.701492537,-0.046153846,0.071794872,0.071505279,-0.045967679,0.251467569,0.995966386,
John Rhodes LAN,R,0.007532468,0,-0.187012987,0.131168831,-0.082857143,0,9.683604986,-0.046364935,0.071801253,0.071954739,-0.046464047,0.253004681,1.002137647,
Kevin Made WAS,R,0.010588235,0,-0.188235294,0.135294118,0.017058824,0,9.772727273,-0.045714286,0.071428571,0.071251469,-0.04560094,0.251786161,0.997520566,
Eladio Exposito ATL,R,0.012352941,0,-0.188235294,0.135294118,0.017058824,0,9.756097561,-0.045714286,0.071428571,0.071514361,-0.045769191,0.252706148,1.001201048,
Javier Rivas PIT,R,0.007647059,0,-0.188235294,0.135294118,0.017058824,0,9.6,-0.045714286,0.071428571,0.071379102,-0.045682625,0.2522182,0.999307429,
Kale Emshoff NA,R,0.008823529,0,-0.194117647,0.135294118,-0.118235294,0,9.694915254,-0.047142857,0.071428571,0.072052252,-0.047554487,0.254358717,1.008731532,
Peyton Burdick NA,R,0.01,-0.011764706,-0.182352941,0.129411765,-0.048823529,0,9.67032967,-0.046268657,0.071641791,0.071859128,-0.04640902,0.252880833,1.003033655,
Samuel Munoz LAN,L,0.009473684,0,-0.189473684,0.131578947,-0.050526316,0,9.690721649,-0.046153846,0.071794872,0.071246724,-0.045801465,0.250189131,0.992365085,
Jared McKenzie WAS,L,0.01,0,-0.189473684,0.131578947,-0.050526316,0,9.689119171,-0.046153846,0.071794872,0.072206301,-0.046418337,0.253557765,1.005730625,
Brandon Martorano NA,R,0.009411765,0,-0.194117647,0.135294118,0.084705882,0,9.677419355,-0.047142857,0.071428571,0.071895588,-0.047451088,0.253707021,1.006538235,
David Banuelos MIN,R,0.004883721,0,-0.190697674,0.13255814,-0.116744186,0,9.682119205,-0.046492874,0.071440269,0.072156562,-0.046959032,0.254516567,1.010026457,
Wyatt Hendrie PIT,R,0.010588235,0,-0.194117647,0.135294118,0.084705882,0,9.6875,-0.047142857,0.071428571,0.071190566,-0.046985774,0.251121447,0.996667925,
Alexander Vargas CIN,R,0.013703704,0,-0.192592593,0.133333333,0.050740741,0,10,-0.046660984,0.070888803,0.072364285,-0.047632188,0.257198178,1.02081403,
Caleb Bonemer CHA,R,0.012941176,0,-0.194117647,0.135294118,0.017058824,0,9.607843137,-0.047142857,0.071428571,0.074427945,-0.049122444,0.262489053,1.041991231,
Jean Walters ARI,B,0.008095238,0,-0.19047619,0.133333333,0.016666667,0,9.714285714,-0.04641483,0.070782616,0.071031986,-0.046578352,0.252734267,1.00352304,
Hunter Dozier NA,R,-0.002352941,-0.047058824,-0.188235294,0.129411765,0.016470588,0,9.689440994,-0.046376812,0.071014493,0.071352969,-0.046597857,0.252933838,1.004766293,
Bryson Horne NA,L,0.004210526,0,-0.189473684,0.131578947,-0.083333333,0,9.677819083,-0.046759376,0.071004978,0.071106123,-0.046825984,0.252044523,1.001424485,
Kaden Hollow SDN,L,0.006842105,0,-0.194736842,0.131578947,-0.050526316,0,9.666666667,-0.047435897,0.070512821,0.070272185,-0.047274015,0.250790209,0.996587346,
Zachary Humphreys LAA,R,0.011764706,0,-0.194117647,0.135294118,0.084705882,0,9.696969697,-0.047142857,0.071428571,0.070493855,-0.046525944,0.248300646,0.986913968,
Kody Huff CLE,R,0.006857143,0,-0.191428571,0.131428571,0.083285714,0,9.678899083,-0.047216647,0.071177333,0.073128245,-0.048510816,0.258462241,1.027409163,
Jack Moss CIN,L,0.006842105,0,-0.194736842,0.131578947,-0.084210526,0,9.673913043,-0.047435897,0.070512821,0.071991592,-0.048430707,0.256789689,1.020971668,
Juan Zabala NA,R,0.010588235,0,-0.194117647,0.135294118,0.084705882,0,9.6875,-0.047142857,0.071428571,0.071725761,-0.047339003,0.252557452,1.004160661,
Jadiel Sanchez NA,B,0.008823529,0,-0.194117647,0.135294118,-0.050588235,0,9.661016949,-0.047142857,0.071428571,0.071167363,-0.04697046,0.250553384,0.996343083,
Cade Bunnell NA,L,0.007894737,0,-0.194736842,0.131578947,-0.084210526,0,9.671532847,-0.047435897,0.070512821,0.070741697,-0.047589869,0.252269187,1.003245883,
Maikel Franco NA,R,-0.004705882,-0.029411765,-0.188235294,0.129411765,0.016470588,0,9.701492537,-0.047058824,0.070588235,#N/A,#N/A,#N/A,#N/A,
Phillip Sikes BOS,R,0.011911765,0,-0.192647059,0.132352941,-0.050294118,0,9.682539683,-0.047276892,0.070734892,0.070803677,-0.047322866,0.251614444,1.000972447,
Maikol Escotto NA,R,0.015294118,0,-0.194117647,0.135294118,0.050588235,0,10,-0.047142857,0.071428571,0.071704162,-0.047324747,0.252304717,1.003858265,
Marcus Smith NA,L,0.011578947,0,-0.194736842,0.131578947,0.016842105,0,9.705882353,-0.047435897,0.070512821,0.07043608,-0.047384272,0.251058472,0.998911687,
Keyber Rodriguez TEX,R,0.009714286,0,-0.191428571,0.131428571,0.016714286,0,9.670781893,-0.047216647,0.07082497,0.071175452,-0.047450301,0.252560656,1.004948555,
Ethan Hearn CHN,L,0.008421053,0,-0.194736842,0.131578947,0.084210526,0,9.655172414,-0.047435897,0.070512821,0.070266733,-0.047270347,0.250438914,0.996510027,
Anthony Garcia NA,B,0.010588235,0,-0.194117647,0.135294118,-0.050588235,0,9.710982659,-0.047142857,0.071428571,0.071380937,-0.047111419,0.251052467,0.999333122,
Michael Davis SEA,R,0.011176471,0,-0.194117647,0.135294118,-0.050588235,0,9.709302326,-0.047142857,0.07,0.068749057,-0.046300385,0.246611707,0.982129387,
Justin Riemer OAK,R,0.010588235,0,-0.194117647,0.135294118,0.017058824,0,9.636363636,-0.047142857,0.07,0.072509756,-0.048833101,0.260002376,1.035853659,
Hogan Windish SEA,R,0.007218543,0,-0.192715232,0.131788079,-0.083377483,0,9.681945744,-0.047523741,0.070550708,0.070554256,-0.047526131,0.251005622,1.000050288,
Maxwell Wagner BAL,R,0.011764706,0,-0.194117647,0.135294118,0.017058824,0,9.622641509,-0.047142857,0.07,0.072163726,-0.04860006,0.258719328,1.030910369,
Nelson Taylor BOS,L,0.013684211,0,-0.194736842,0.131578947,0.016842105,0,9.6875,-0.047435897,0.070512821,0.07354502,-0.04947574,0.26168714,1.043002096,
Diosbel Arias NA,R,0.010588235,0,-0.194117647,0.135294118,0.017058824,0,9.636363636,-0.047142857,0.07,#N/A,#N/A,#N/A,#N/A,
Kade Kretzschmar NA,L,0.008947368,0,-0.194736842,0.131578947,-0.050526316,0,9.660194175,-0.047435897,0.070512821,0.070506579,-0.047431699,0.250764802,0.999911487,
Won-Bin Cho SLN,L,0.012105263,0,-0.194736842,0.131578947,-0.050526316,0,9.698492462,-0.047435897,0.070512821,0.070646421,-0.047525774,0.251198045,1.001894701,
Chad Wallach OAK,R,-0.004375,-0.00625,-0.2,0.13125,0.085,-0.0095,10,-0.048484848,0.06969697,0.069134488,-0.048093557,0.248694608,0.99192961,
Carlos Sanchez CIN,L,0.01,0,-0.194736842,0.131578947,0.016842105,0,9.718309859,-0.047435897,0.070512821,0.072598113,-0.048838731,0.258034735,1.029573243,
Luis Suisbel SEA,B,0.008235294,0,-0.2,0.135294118,0.017058824,0,9.710144928,-0.048571429,0.07,0.068568173,-0.047577916,0.245409408,0.979545323,
Cooper Johnson TEX,R,0.007647059,0,-0.2,0.135294118,0.084705882,0,9.591836735,-0.048571429,0.07,0.068825792,-0.047756672,0.24629998,0.983225603,
Leonard Gabrielson NYA,R,0.014117647,0,-0.2,0.135294118,-0.050588235,0,9.662921348,-0.048571429,0.07,0.07147181,-0.049592685,0.255767999,1.02102586,
Jose Salas MIN,B,0.016470588,0,-0.2,0.135294118,-0.084705882,0,9.699570815,-0.048571429,0.07,0.069565958,-0.048270257,0.24890998,0.993799404,
Jason Delay BOS,R,0.001450382,-0.026717557,-0.192366412,0.130534351,0.083587786,0.052846155,9.682779607,-0.047896365,0.070133963,0.06981241,-0.047676768,0.249275846,0.99541516,
Joshua Crouch LAA,R,0.007647059,0,-0.2,0.135294118,0.084705882,0,9.591836735,-0.048571429,0.07,0.068994795,-0.04787394,0.246770727,0.985639931,
Blake Robertson TBA,L,0.006842105,0,-0.194736842,0.131578947,-0.084210526,0,9.673913043,-0.047435897,0.070512821,0.070219673,-0.047238689,0.249286301,0.995842642,
Agnnel Escobar PHI,R,0.011764706,0,-0.2,0.135294118,0.017058824,0,9.682539683,-0.048571429,0.07,0.076938022,-0.053385566,0.275085302,1.099114596,
Shervyen Newton NA,B,0.009411765,0,-0.2,0.135294118,0.050588235,0,10,-0.048571429,0.07,0.070097588,-0.048639143,0.250549808,1.001394111,
Ricardo Genov̩s NA,R,0.007647059,0,-0.2,0.135294118,0.084705882,0,9.591836735,-0.048571429,0.07,0.070098088,-0.048639489,0.250513541,1.00140125,
Jaylen Palmer CHN,R,0.013809524,0,-0.19047619,0.128571429,-0.049047619,0,9.668246445,-0.04787449,0.06941801,0.069470441,-0.047910649,0.250274888,1.000755292,
Joshua Moylan NYA,L,0.007894737,0,-0.2,0.131578947,0.016842105,0,9.651162791,-0.048717949,0.069230769,0.067863166,-0.047755562,0.245056533,0.980245737,
Casey Yamauchi OAK,R,0.011176471,0,-0.2,0.135294118,0.017058824,0,9.6875,-0.048571429,0.07,0.070822113,-0.049141874,0.252929036,1.011744473,
Axel Sanchez SEA,R,0.012352941,0,-0.2,0.135294118,0.017058824,0,9.677419355,-0.048571429,0.07,0.070809453,-0.04913309,0.252854487,1.011563613,
Robert Martin NA,L,0.009473684,0,-0.2,0.131578947,-0.050526316,0,9.674418605,-0.048717949,0.069230769,0.069403613,-0.048839579,0.250556989,1.002496625,
Seaver King WAS,R,0.015882353,0,-0.2,0.135294118,0.017058824,0,9.642857143,-0.048571429,0.07,0.072529216,-0.050326395,0.258929302,1.036131661,
Bladimir Restituyo NA,R,0.013837209,0,-0.196511628,0.13255814,-0.050116279,0,9.685393258,-0.048391382,0.069580508,0.069321758,-0.048211428,0.24894977,0.99628128,
Marco Vargas NYN,L,0.016315789,0,-0.2,0.131578947,0.050526316,0,10,-0.048717949,0.069230769,0.075041932,-0.052807285,0.270706182,1.083939017,
Jacob Nottingham SEA,R,0.00375,0,-0.2,0.13125,-0.11875,0,9.671052632,-0.048484848,0.06969697,0.07013279,-0.048788028,0.251223155,1.006253074,
Carter Cunningham TOR,L,0.008947368,0,-0.2,0.131578947,-0.117894737,0,9.683908046,-0.048717949,0.069230769,0.072715701,-0.051170308,0.262187449,1.050337907,
Alex De Goti NA,R,0.010625,-0.03125,-0.2,0.13125,0.016875,0,9.666666667,-0.048484848,0.06969697,0.069733304,-0.048510124,0.249739124,1.000521311,
Jacob Wetzel TOR,L,0.01,0,-0.2,0.131578947,-0.050526316,0,9.672897196,-0.048717949,0.069230769,0.069071726,-0.048606029,0.248888912,0.997702704,
Erick Brito PHI,R,0.013333333,0,-0.2,0.133333333,0.05047619,0,10,-0.048735572,0.069622245,0.069780519,-0.048846364,0.249983004,1.002273326,
John Lindsly WAS,L,0.007368421,0,-0.2,0.131578947,0.084210526,0,9.777777778,-0.048717949,0.069230769,0.069638912,-0.04900516,0.250812976,1.005895397,
Pablo Aliendo NA,R,0.006842105,0,-0.194736842,0.131578947,0.082631579,0,9.615384615,-0.048350615,0.06925899,0.069509127,-0.04852524,0.25020941,1.003611623,
Taylor Snyder NA,R,0.012352941,0,-0.2,0.135294118,0.017058824,0,9.677419355,-0.048571429,0.068571429,0.068653599,-0.048629633,0.249594737,1.001198322,
Gilbert Lara NA,R,0.010588235,0,-0.2,0.135294118,0.050588235,0,10,-0.048571429,0.068571429,0.068589699,-0.04858437,0.249332415,1.000266442,
Jan Mercado NA,R,0.010588235,0,-0.2,0.135294118,0.084705882,0,9.62962963,-0.048571429,0.068571429,0.068744195,-0.048693805,0.249893026,1.002519511,
Christian Bethancourt CHN,R,0.001323529,0.008088235,-0.189705882,0.125735294,0.083382353,-0.028214287,10.00006667,-0.048940839,0.069048316,0.069956832,-0.049584788,0.252507266,1.013157695,
Juneiker Caceres CLE,L,0.008947368,0,-0.2,0.131578947,-0.050526316,0,9.675925926,-0.048717949,0.069230769,0.071484109,-0.050303632,0.257250101,1.03254824,
Frank Rodriguez LAN,R,0.007647059,0,-0.2,0.135294118,0.084705882,0,9.591836735,-0.048571429,0.068571429,0.069777228,-0.049425537,0.253511863,1.017584576,
Oswaldo Linares SDN,R,0.008823529,0,-0.2,0.135294118,0.084705882,0,9.607843137,-0.048571429,0.068571429,0.067434106,-0.047765825,0.244962537,0.98341404,
Cody Roberts NA,R,0.008823529,0,-0.2,0.135294118,0.084705882,0,9.607843137,-0.048571429,0.068571429,0.068688848,-0.048654601,0.249515531,1.001712364,
Drake Logan CHA,R,0.016470588,0,-0.2,0.135294118,-0.050588235,0,9.710982659,-0.048571429,0.068571429,0.068685736,-0.048652396,0.249460154,1.001666984,
Logan Cerny NA,R,0.015294118,0,-0.2,0.135294118,0.017058824,0,9.649122807,-0.048571429,0.068571429,0.069164114,-0.048991247,0.251183456,1.008643326,
Jonah Cox SFN,R,0.024117647,0,-0.2,0.135294118,0.017058824,0,9.756097561,-0.048571429,0.068571429,0.0786361,-0.055700571,0.285477386,1.146776463,
Kevin Kilpatrick ATL,R,0.018095238,0,-0.2,0.133333333,-0.05047619,0,9.674418605,-0.048762325,0.068499456,0.06830812,-0.04862612,0.248239663,0.997206753,
Blake Wright COL,R,0.009411765,0,-0.2,0.135294118,0.017058824,0,9.701492537,-0.048571429,0.068571429,0.068712088,-0.048671063,0.249419584,1.002051288,
Carlos Luis NA,L,0.008947368,0,-0.2,0.131578947,-0.117894737,0,9.683908046,-0.048717949,0.069230769,0.069003504,-0.048558022,0.248062001,0.996717284,
Jacob Means NA,R,0.010588235,0,-0.2,0.135294118,0.017058824,0,9.692307692,-0.048571429,0.068571429,0.068984046,-0.048863699,0.250329306,1.006017337,
Alfredo Velasquez BAL,R,0.014705882,0,-0.2,0.135294118,0.017058824,0,9.655172414,-0.048571429,0.068571429,0.067517925,-0.047825197,0.244990338,0.984636406,
Jesus Ba̩z SLN,R,0.009411765,0,-0.205882353,0.135294118,0.017058824,0,9.74025974,-0.05,0.068571429,0.068649573,-0.05005698,0.249040485,1.001139606,
Julio Carreras NA,R,0.014285714,0,-0.198214286,0.130357143,0.016607143,0,9.672897196,-0.049138503,0.068616828,0.068786105,-0.049259726,0.249332585,1.002466981,
Jose Gomez NA,R,0.011176471,0,-0.205882353,0.135294118,0.017058824,0,9.72972973,-0.05,0.068571429,0.06876791,-0.050143268,0.249388545,1.002865355,
Jack Penney DET,L,0.007894737,0,-0.205263158,0.131578947,0.016842105,0,9.6875,-0.05,0.069230769,0.06909048,-0.04989868,0.24814813,0.997973594,
Juan Chacon BOS,R,0.011176471,0,-0.205882353,0.135294118,-0.050588235,0,9.689119171,-0.05,0.068571429,0.068680184,-0.050079301,0.248972249,1.001586017,
Isaiah Greene BAL,L,0.011052632,0,-0.205263158,0.131578947,-0.050526316,0,9.684684685,-0.05,0.067948718,0.068078488,-0.050095491,0.24902068,1.001909828,
Chuckie Robinson LAN,R,0.001969697,0.000505051,-0.193939394,0.127272727,0.083434343,0.0115,9.683042789,-0.049481703,0.068552776,0.068474642,-0.049425306,0.248220767,0.998860248,
Byeong-woo Jeon NA,R,-0.002941176,0,-0.205882353,0.135294118,0.017058824,0,9.696969697,-0.05,0.068571429,0.070673034,-0.05153242,0.256102731,1.030648408,
Dillon Lewis MIA,R,0.012352941,0,-0.205882353,0.135294118,0.017058824,0,9.722222222,-0.05,0.068571429,0.075855281,-0.055311142,0.274844385,1.106222847,
Jackson Strong DET,L,0.010526316,0,-0.205263158,0.131578947,0.016842105,0,9.67032967,-0.05,0.067948718,0.065795287,-0.0484154,0.240523834,0.968308,
Joshua Hood SEA,R,0.014117647,0,-0.205882353,0.135294118,0.050588235,0,10,-0.05,0.068571429,0.06759014,-0.049284477,0.24475854,0.985689536,
Jackie Bradley Jr. NA,L,0,-0.052631579,-0.2,0.131578947,0.016315789,0,9.660194175,-0.05,0.068421053,0.068705882,-0.050208145,0.249294485,1.004162897,
Jacob Sharp TOR,R,0.008235294,0,-0.205882353,0.135294118,0.084705882,0,9.743589744,-0.05,0.068571429,0.067843004,-0.049468857,0.245549555,0.989377141,
Jose Izarra LAN,R,0.010588235,0,-0.205882353,0.135294118,0.050588235,0,9.411764706,-0.05,0.068571429,0.068488256,-0.049939354,0.247882971,0.998787073,
Jackson Appel CHA,B,0.01,0,-0.205882353,0.135294118,0.084705882,0,9.761904762,-0.05,0.068571429,0.068796536,-0.050164141,0.248941557,1.003282823,
Elis Cuevas BAL,L,0.018421053,0,-0.205263158,0.131578947,-0.050526316,0,9.663461538,-0.05,0.067948718,0.064473627,-0.047442858,0.235350733,0.948857154,
William Taylor PIT,R,0.014117647,0,-0.205882353,0.135294118,0.017058824,0,9.710144928,-0.05,0.068571429,0.076635645,-0.055880158,0.277205818,1.117603162,
Anthony Sherwin HOU,L,0.008947368,0,-0.205263158,0.131578947,0.016842105,0,9.680851064,-0.05,0.067948718,0.068353629,-0.050297954,0.249487909,1.00595907,
Estarling Mercado NYN,L,0.008947368,0,-0.205263158,0.131578947,-0.084210526,0,9.691780822,-0.05,0.067948718,0.067679485,-0.049801885,0.246996435,0.996037709,
Cutter Coffey TOR,R,0.009411765,0,-0.205882353,0.135294118,0.017058824,0,9.74025974,-0.05,0.068571429,0.071014988,-0.051781762,0.256642842,1.035635248,
Nicholas Kent COL,R,0.0052,0,-0.204,0.132,0.0504,0,9.647058824,-0.049854244,0.067938627,0.067774982,-0.04973416,0.247188156,0.997591283,
Yohairo Cuevas NYN,L,0.011052632,0,-0.205263158,0.131578947,-0.050526316,0,9.684684685,-0.05,0.067948718,0.065194662,-0.047973431,0.2377237,0.959468612,
Ashton Creal NA,R,0.011176471,0,-0.205882353,0.135294118,0.017058824,0,9.72972973,-0.05,0.068571429,0.068993196,-0.050307538,0.249186318,1.006150769,
Jeremy Eierman OAK,R,0.003214286,0,-0.2,0.128571429,0.049285714,0,9.636363636,-0.050046728,0.067920559,0.068126285,-0.050198315,0.248409138,1.003028915,
Jean Ramirez KCA,L,0.011052632,0,-0.205263158,0.131578947,-0.050526316,0,9.684684685,-0.05,0.067948718,0.067772342,-0.049870214,0.247011161,0.997404286,
Ray-Patrick Didder NA,R,0.010338983,0,-0.203389831,0.13220339,0.049830508,0,9.701492537,-0.050307842,0.067915587,0.067913502,-0.050306298,0.247634395,0.99996929,
Eric Yang CHN,R,0.00516129,0,-0.20483871,0.132258065,-0.116774194,0,9.686174724,-0.050403558,0.067866208,0.06783614,-0.050381227,0.247526285,0.999556951,
Pablo Nunez CIN,L,0.009473684,0,-0.205263158,0.131578947,0.016842105,0,9.677419355,-0.05,0.067948718,0.067577243,-0.04972665,0.246196645,0.994533003,
Angel Zarate NA,L,0.010526316,0,-0.205263158,0.131578947,-0.050526316,0,9.686098655,-0.05,0.067948718,0.067762495,-0.049862968,0.246782799,0.997259362,
Derek Bernard COL,L,0.010526316,0,-0.205263158,0.131578947,-0.050526316,0,9.686098655,-0.05,0.067948718,0.069191346,-0.050914386,0.251920311,1.018287729,
Kevin Maitan NA,R,0.008235294,0,-0.205882353,0.135294118,-0.084705882,0,9.689922481,-0.05,0.067142857,0.067417366,-0.050204421,0.248316089,1.004088429,
Drew Brutcher HOU,L,0.007368421,0,-0.205263158,0.131578947,-0.050526316,0,9.694323144,-0.05,0.067948718,0.068860962,-0.050671274,0.250590733,1.013425485,
Jack Winkler HOU,R,0.017480916,-0.001526718,-0.20610687,0.132824427,0.016641221,0,9.690909091,-0.050561189,0.067602182,0.065946696,-0.049323013,0.241179573,0.97551135,
Victor Mesa MIA,R,0.012352941,0,-0.205882353,0.135294118,-0.050588235,0,9.685863874,-0.05,0.067142857,0.067166995,-0.050017975,0.247244852,1.000359498,
Elijah Nunez WAS,L,0.015263158,0,-0.205263158,0.131578947,0.016842105,0,9.634146341,-0.05,0.067948718,0.06923771,-0.050948504,0.251819093,1.018970073,
Andrew Atwood NA,R,0.011176471,0,-0.205882353,0.135294118,0.017058824,0,9.72972973,-0.05,0.067142857,0.067596293,-0.050337665,0.248785855,1.006753299,
Matthew Batten NA,R,0.011801075,0.037096774,-0.20483871,0.131451613,-0.083387097,0,9.683880543,-0.050615002,0.067420245,0.06752646,-0.050694741,0.247488283,1.001575413,
Yeremy Cabrera WAS,L,0.013684211,0,-0.210526316,0.131578947,-0.050526316,0,9.691629956,-0.051282051,0.067948718,0.069150688,-0.052189199,0.251455779,1.017689374,
William Turner BOS,L,0.009473684,0,-0.210526316,0.131578947,0.016842105,0,9.708737864,-0.051282051,0.067948718,0.082380408,-0.062173893,0.299524811,1.212390908,
Daniel Bautista OAK,R,0.011176471,0,-0.211764706,0.135294118,-0.084705882,0,9.69581749,-0.051428571,0.067142857,0.067263597,-0.051521053,0.247445169,1.001798248,
William Lugo PIT,R,0.008235294,0,-0.211764706,0.135294118,0.050588235,0,9.677419355,-0.051428571,0.067142857,0.067465945,-0.051676043,0.248156397,1.004811947,
Tres Barrera WAS,R,0.001875,-0.0125,-0.2125,0.13125,0.085,0.003,10,-0.051515152,0.066666667,0.066210051,-0.051162312,0.245265532,0.993150759,
Maick Collado CLE,B,0.007647059,0,-0.211764706,0.135294118,-0.084705882,0,9.666666667,-0.051428571,0.067142857,0.067023269,-0.051336972,0.246461244,0.998218897,
Benjamin Montgomery COL,R,0.010588235,0,-0.211764706,0.135294118,-0.050588235,0,9.705882353,-0.051428571,0.067142857,0.066751298,-0.051128654,0.245404471,0.994168264,
Andy Lugo MIN,R,0.012352941,0,-0.211764706,0.135294118,-0.084705882,0,9.69348659,-0.051428571,0.067142857,0.065850143,-0.050438407,0.242021832,0.980746808,
Ryan Wrobleski NA,R,0.012941176,0,-0.211764706,0.135294118,-0.050588235,0,9.7,-0.051428571,0.067142857,0.067186607,-0.051462082,0.246917786,1.000651597,
Elijah Hainline LAN,R,0.014705882,0,-0.211764706,0.135294118,0.017058824,0,9.743589744,-0.051428571,0.067142857,0.073311208,-0.056153266,0.269404496,1.091869059,
Brody Moore SLN,R,0.012941176,0,-0.211764706,0.135294118,0.050588235,0,9.565217391,-0.051428571,0.067142857,0.06696965,-0.051295902,0.24608454,0.997420325,
Tai Peete SLN,L,0.014210526,0,-0.210526316,0.131578947,0.016842105,0,9.680851064,-0.051282051,0.066666667,0.067810286,-0.052161758,0.2509401,1.017154288,
Pat Valaika NA,R,-0.00125,-0.03125,-0.2125,0.13125,0.016875,0,9.6875,-0.051515152,0.066666667,0.066948554,-0.051732973,0.247714,1.004228304,
Khadim Diaw MIN,R,0.009411765,0,-0.211764706,0.135294118,0.084705882,0,9.677419355,-0.051428571,0.067142857,0.06750285,-0.05170431,0.247988522,1.00536159,
Caleb Knight NA,R,0.010588235,0,-0.211764706,0.135294118,0.084705882,0,9.696969697,-0.051428571,0.067142857,0.067574106,-0.051758889,0.248249292,1.006422849,
Aidan Smith TBA,R,0.018823529,0,-0.211764706,0.135294118,0.017058824,0,9.718309859,-0.051428571,0.067142857,0.066791393,-0.051159365,0.245367847,0.994765433,
Trevor Cohen SFN,L,0.010526316,0,-0.210526316,0.131578947,-0.050526316,0,9.699570815,-0.051282051,0.066666667,0.070413091,-0.054163916,0.260514003,1.056196369,
Oliver Carrillo NA,R,0.007647059,0,-0.211764706,0.135294118,-0.084705882,0,9.666666667,-0.051428571,0.067142857,0.067153261,-0.051436541,0.246665216,1.000154955,
Ahbram Liendo BOS,R,0.022352941,0,-0.211764706,0.135294118,0.050588235,0,10,-0.051428571,0.067142857,0.064936284,-0.04973843,0.238433875,0.967136138,
Andruw Jones ARI,R,0.012352941,0,-0.211764706,0.135294118,0.017058824,0,9.638554217,-0.051428571,0.067142857,0.071672662,-0.054898209,0.263161124,1.067465183,
Christopher Seise NA,R,0.011764706,0,-0.211764706,0.135294118,0.017058824,0,9.642857143,-0.051428571,0.067142857,0.067217378,-0.051485651,0.246786601,1.001109885,
Erik Gonzalez NA,R,-0.000689655,-0.089655172,-0.210344828,0.131034483,0.050344828,0,9.691876751,-0.051539654,0.066748077,#N/A,#N/A,#N/A,#N/A,
Luis Verdugo SDN,R,0.006428571,0,-0.207142857,0.131428571,0.016714286,0,9.684210526,-0.05109264,0.066948977,0.066975519,-0.051112896,0.246593725,1.000396457,
Korey Holland NA,R,0.012352941,0,-0.211764706,0.135294118,-0.050588235,0,9.701492537,-0.051428571,0.067142857,0.067507696,-0.051708023,0.247810268,1.005433775,
Enrique Romero NA,L,0.009473684,0,-0.210526316,0.131578947,-0.084210526,0,9.668874172,-0.051282051,0.066666667,0.066722885,-0.051325296,0.24661779,1.000843269,
Maxwell Romero WAS,L,0.006842105,0,-0.210526316,0.131578947,-0.117894737,0,9.678284182,-0.051282051,0.066666667,0.066642746,-0.051263651,0.246310591,0.999641196,
Andy Perez COL,L,0.010526316,0,-0.210526316,0.131578947,0.050526316,0,9.714285714,-0.051282051,0.066666667,0.073427491,-0.056482686,0.271210681,1.101412372,
Christopher Brito KCA,R,0.008823529,0,-0.211764706,0.135294118,-0.084705882,0,9.700374532,-0.051428571,0.067142857,0.067268043,-0.051524458,0.246693095,1.001864466,
Caden Kendle MIN,R,0.011764706,0,-0.211764706,0.135294118,-0.050588235,0,9.702970297,-0.051428571,0.067142857,0.06806073,-0.052131623,0.249564649,1.013670441,
Chris Roller NA,R,0.007545455,-0.02,-0.21,0.132727273,0.016727273,0,9.686369119,-0.05147645,0.06662969,0.066506961,-0.051381632,0.245722553,0.998158037,
Kevin Watson NA,L,0.009473684,0,-0.210526316,0.131578947,-0.117894737,0,9.673913043,-0.051282051,0.066666667,0.066425501,-0.051096539,0.245284464,0.996382508,
Kamren James TBA,R,0.009411765,0,-0.211764706,0.135294118,-0.050588235,0,9.661835749,-0.051428571,0.067142857,0.066171377,-0.050684459,0.242578635,0.985531141,
Eduardo Lopez NA,B,0.01,0,-0.211764706,0.135294118,-0.050588235,0,9.660194175,-0.051428571,0.067142857,0.066953025,-0.051283168,0.245433121,0.997172706,
Raylin Heredia PHI,R,0.01,0,-0.211764706,0.135294118,-0.050588235,0,9.660194175,-0.051428571,0.067142857,0.07357324,-0.056353971,0.269680362,1.095771655,
Henry Gatewood NA,R,0.01,0,-0.211764706,0.135294118,0.017058824,0,9.655172414,-0.051428571,0.067142857,0.067306551,-0.051553954,0.246619794,1.002437989,
Shalin Polanco PIT,L,0.01,0,-0.210526316,0.131578947,-0.050526316,0,9.700854701,-0.051282051,0.066666667,0.066114244,-0.050857111,0.243971479,0.991713666,
