Full Name,Bats,BaseRunning,UZR,BattingRuns,ReplacementRuns,DEF_adj,FramingRuns,Runs/WAR,BattingRuns/PA,wRC/PA,Updated wRC/PA,Updated BattingRuns/PA,Update wOBA,% Change,wWOBA Change
Carlos Villarroel NYA,R,0.006,0,-0.416,0.132,0.0824,0,9.683168317,-0.104,0.014,0.013976149,-0.103822823,0.180047743,0.998296377,-0.000307257
Jesus Correa NA,B,0.0068,0,-0.416,0.132,-0.0492,0,9.679715302,-0.104,0.014,0.014108202,-0.104803785,0.181695501,1.007728705,0.001393501
Reinaldo De La Cruz NA,R,0.0068,0,-0.416,0.132,-0.0492,0,9.679715302,-0.104,0.014,0.014030028,-0.104223066,0.18060755,1.002144867,0.00038655
Johan Rodriguez CLE,R,0.0064,0,-0.42,0.132,0.0492,0,9.683333333,-0.105,0.014,0.0142969,-0.107226752,0.184009276,1.021207161,0.003821276
Wilian Trinidad TBA,L,0.0072,0,-0.42,0.132,0.0164,0,9.677891654,-0.105,0.014,0.014046024,-0.105345182,0.1807623,1.003287451,0.0005923
Spence Coffman NA,R,0.0072,0,-0.42,0.132,-0.0492,0,9.683098592,-0.105,0.014,0.013992535,-0.104944016,0.180068939,0.999466817,-9.61E-05
Sebastian Castro NYN,L,0.0072,0,-0.42,0.132,-0.0492,0,9.683098592,-0.105,0.014,0.013991389,-0.10493542,0.180048193,0.999384949,-0.000110807
Teilon Serrano MIN,L,0.0072,0,-0.42,0.132,0.0164,0,9.677891654,-0.105,0.013,0.01291657,-0.10432614,0.17893026,0.993582288,-0.00115574
Maykel Minoso TOR,R,0.006,0,-0.42,0.132,0.0824,0,9.689320388,-0.105,0.013,0.012967918,-0.104740878,0.179636591,0.997532172,-0.000444409
Jose Barrios MIN,B,0.0068,0,-0.42,0.132,0.0164,0,9.678362573,-0.105,0.013,0.013122246,-0.105987369,0.181771366,1.009403514,0.001693366
Efren Teran BOS,B,0.0064,0,-0.42,0.132,0.0492,0,9.683333333,-0.105,0.013,0.013152963,-0.106235474,0.182170568,1.011766423,0.002118568
Jose Rivas LAN,R,0.0064,0,-0.42,0.132,0.0824,0,9.688715953,-0.105,0.013,#N/A,#N/A,#N/A,#N/A,#N/A
Emdys Rosillo CIN,L,0.0056,0,-0.42,0.132,-0.0824,0,9.681528662,-0.105,0.013,0.012978563,-0.104826853,0.179630297,0.998350981,-0.000296703
Jose Urbina ARI,R,0.0052,0,-0.42,0.132,0.0824,0,9.690522244,-0.105,0.013,0.01300847,-0.105068415,0.179989199,1.000651569,0.000117199
Wilfri De La Cruz BAL,B,0.0072,0,-0.42,0.132,0.0492,0,9.682274247,-0.105,0.013,0.013004456,-0.10503599,0.179885637,1.000342763,6.16E-05
Jhorvic Abreus CLE,B,0.0064,0,-0.42,0.132,0.0164,0,9.678832117,-0.105,0.013,0.01273909,-0.102892648,0.176120856,0.979929983,-0.003607144
Elias Perez SEA,B,0.0056,0,-0.42,0.132,-0.0492,0,9.684579439,-0.105,0.013,0.013042194,-0.105340801,0.180299309,1.003245727,0.000583309
Railin Tejada NA,R,0.0064,0,-0.42,0.132,-0.0492,0,9.683840749,-0.105,0.013,0.013000265,-0.105002144,0.179657668,1.000020417,3.67E-06
Yimmy Diaz NA,B,0.0064,0,-0.42,0.132,-0.0492,0,9.683840749,-0.105,0.013,0.013012996,-0.105104966,0.179827589,1.000999672,0.000179589
Manuel German KCA,R,0.006,0,-0.42,0.132,-0.0824,0,9.681190223,-0.105,0.013,0.013068979,-0.105557139,0.180581122,1.005306088,0.000953122
Raynier Ramirez NA,R,0.0064,0,-0.42,0.132,0.0164,0,9.678832117,-0.105,0.013,0.01305063,-0.105408936,0.180314534,1.00389463,0.000699534
Jose Medina NA,B,0.0064,0,-0.42,0.132,-0.0824,0,9.680851064,-0.105,0.013,0.013046829,-0.105378238,0.18024496,1.003602267,0.00064696
Miguel Caraballo MIN,B,0.006,0,-0.42,0.132,0.0824,0,9.689320388,-0.105,0.013,0.013074441,-0.105601256,0.180608319,1.005726245,0.001028319
Jose Marcano CLE,L,0.0056,0,-0.42,0.132,-0.0824,0,9.681528662,-0.105,0.013,0.013054038,-0.105436462,0.180324466,1.004156779,0.000746466
Juanfel Peguero TBA,B,0.0068,0,-0.42,0.132,0.0492,0,9.682804674,-0.105,0.013,0.013049566,-0.105400342,0.180200456,1.003812785,0.000684456
Jeury Ramirez CHN,L,0.0064,0,-0.42,0.132,-0.0492,0,9.683840749,-0.105,0.013,0.013034966,-0.105282415,0.179996832,1.002689662,0.000482832
Cristian Montilla MIL,L,0.0068,0,-0.42,0.132,0.0164,0,9.678362573,-0.105,0.013,0.013033824,-0.105273196,0.179930942,1.00260187,0.000466942
Esterling Rodriguez PHI,L,0.0068,0,-0.42,0.132,-0.1152,0,9.687194526,-0.105,0.013,0.01314547,-0.106174948,0.181469166,1.011189986,0.002008166
Gustavo Baptista CLE,L,0.0056,0,-0.42,0.132,0.0824,0,9.689922481,-0.105,0.013,0.012967564,-0.104738019,0.178989294,0.99750494,-0.000447706
Juan Pablo Cabrera SLN,R,0.0056,0,-0.42,0.132,0.0824,0,9.689922481,-0.105,0.013,0.012943531,-0.1045439,0.178656565,0.995656195,-0.000779435
Jose Ramos OAK,L,0.0064,0,-0.42,0.132,0.0164,0,9.678832117,-0.105,0.013,0.013041617,-0.105336139,0.179994382,1.003201326,0.000574382
Brandon Vasquez SFN,L,0.0064,0,-0.42,0.132,-0.0492,0,9.683840749,-0.105,0.013,0.01301988,-0.105160568,0.179667332,1.001529224,0.000274332
Jefrank Silva CHA,L,0.0064,0,-0.42,0.132,0.0164,0,9.678832117,-0.105,0.013,0.013052568,-0.105424589,0.180072227,1.004043709,0.000725227
Abel Lorenzo LAN,L,0.0072,0,-0.42,0.132,-0.0492,0,9.683098592,-0.105,0.013,0.012956881,-0.104651732,0.178725224,0.996683159,-0.000594776
Albert Carpio NA,R,0.0064,0,-0.42,0.132,0.0164,0,9.678832117,-0.105,0.013,0.013154365,-0.106246795,0.181351137,1.01187424,0.002128137
Maykel Coret TBA,R,0.0064,0,-0.42,0.132,0.0164,0,9.678832117,-0.105,0.013,0.012960939,-0.104684506,0.17866056,0.996995296,-0.00053844
Keiver Garcia NA,B,0.0072,0,-0.42,0.132,0.0492,0,9.682274247,-0.105,0.013,0.013051966,-0.105419725,0.17987617,1.003997377,0.00071617
Jesus Machado NA,R,0.0068,0,-0.42,0.132,-0.0492,0,9.683470106,-0.105,0.013,0.013014752,-0.105119151,0.179354296,1.001134775,0.000203296
Yoxander Benitez SFN,R,0.008,0,-0.42,0.132,-0.0492,0,9.682352941,-0.105,0.013,0.013031682,-0.105255893,0.179586603,1.002437081,0.000436603
Jose Ochoa NA,R,0.0064,0,-0.42,0.132,-0.0492,0,9.683840749,-0.105,0.013,0.013018309,-0.105147881,0.179398307,1.001408388,0.000252307
Jose Paulino KCA,L,0.0068,0,-0.42,0.132,0.0164,0,9.678362573,-0.105,0.013,0.012979178,-0.104831824,0.178793172,0.998398325,-0.000286828
Frank Mieses CHA,R,0.006,0,-0.42,0.132,0.0164,0,9.679300292,-0.105,0.013,0.012950637,-0.104601295,0.178399999,0.996202809,-0.000680001
Manuel Almeida SEA,B,0.0056,0,-0.42,0.132,0.0824,0,9.689922481,-0.105,0.013,0.013008688,-0.105070174,0.179199683,1.000668321,0.000119683
Bracewell Taveras SLN,B,0.0064,0,-0.42,0.132,0.0164,0,9.678832117,-0.105,0.013,0.013032924,-0.105265922,0.179480402,1.00253259,0.000453402
Dencer Diaz MIN,R,0.0064,0,-0.42,0.132,-0.0824,0,9.680851064,-0.105,0.013,#N/A,#N/A,#N/A,#N/A,#N/A
Rainer Espinoza SFN,R,0.006,0,-0.42,0.132,-0.0492,0,9.684210526,-0.105,0.013,0.013007144,-0.105057702,0.179073354,1.00054954,9.84E-05
Diego Tornes ATL,B,0.0084,0,-0.424,0.132,0.0164,0,9.68115942,-0.106,0.012,0.011960832,-0.10565402,0.178291159,0.996736039,-0.000583841
Euri Rosa LAN,R,0.0064,0,-0.424,0.132,0.0824,0,9.676190476,-0.106,0.012,0.011944286,-0.105507862,0.178034563,0.995357186,-0.000830437
Edgar Alfonso LAA,B,0.0064,0,-0.424,0.132,0.0492,0,9.68852459,-0.106,0.012,0.012025678,-0.106226825,0.179145528,1.002139861,0.000382528
Andres Lacruz NA,B,0.0072,0,-0.424,0.132,-0.0492,0,9.686774942,-0.106,0.012,0.011963146,-0.105674454,0.178197038,0.996928815,-0.000548962
Lennyn Nunez NA,B,0.0064,0,-0.424,0.132,0.0824,0,9.676190476,-0.106,0.012,0.012006586,-0.10605818,0.178834103,1.000548871,9.81E-05
Juan Garcia NA,R,0.0064,0,-0.424,0.132,-0.0824,0,9.684210526,-0.106,0.012,0.01206614,-0.106584236,0.179709066,1.00551166,0.000985066
Wuinder Torres CLE,R,0.0056,0,-0.424,0.132,0.0824,0,9.677419355,-0.106,0.012,0.011910481,-0.105209252,0.177379822,0.992540117,-0.001333178
Adan Sanchez NA,R,0.0068,0,-0.424,0.132,0.0824,0,9.675572519,-0.106,0.012,0.011953173,-0.105586361,0.177982745,0.996097745,-0.000697255
Andry Batista TEX,R,0.0064,0,-0.424,0.132,-0.0492,0,9.6875,-0.106,0.012,0.011965211,-0.105692695,0.178148029,0.997100898,-0.000517971
Sebastian Baquera TEX,R,0.006,0,-0.424,0.132,0.0824,0,9.676806084,-0.106,0.012,0.011950802,-0.105565416,0.177916566,0.995900151,-0.000732434
Jancel Santana NA,B,0.0068,0,-0.424,0.132,0.0164,0,9.682997118,-0.106,0.012,0.012074869,-0.106661339,0.179739449,1.006239043,0.001114449
Frandy Lafond MIL,R,0.0068,0,-0.424,0.132,-0.0492,0,9.687137891,-0.106,0.012,0.012050407,-0.106445263,0.179329138,1.004200595,0.000750138
Kevin Dume OAK,L,0.0056,0,-0.424,0.132,-0.0824,0,9.68487395,-0.106,0.012,0.011966991,-0.10570842,0.178064837,0.99724925,-0.000491163
Lisandro Bonifacio NA,B,0.0072,0,-0.424,0.132,0.0492,0,9.6875,-0.106,0.012,0.0120326,-0.106287969,0.179012002,1.002716687,0.000485002
Eric Martinez MIL,R,0.006,0,-0.424,0.132,0.0824,0,9.676806084,-0.106,0.012,0.011662305,-0.103017024,0.173368904,0.971858713,-0.005020096
Jesus Gamez TEX,R,0.0068,0,-0.424,0.132,-0.0264,0,9.677018634,-0.106,0.012,0.012073106,-0.106645772,0.179473768,1.006092193,0.001086768
Ivan Cespedes CHN,R,0.006,0,-0.424,0.132,0.0824,0,9.676806084,-0.106,0.012,0.011957494,-0.105624534,0.177726232,0.996457866,-0.000631768
Danny Puerta NA,L,0.0064,0,-0.424,0.132,-0.0492,0,9.6875,-0.106,0.012,0.012095073,-0.106839815,0.179751942,1.007922788,0.001412942
Argenis Valdez BAL,R,0.0064,0,-0.424,0.132,-0.0492,0,9.6875,-0.106,0.012,0.011940017,-0.105470146,0.177441581,0.995001379,-0.000891419
Saul Ramirez NA,R,0.006,0,-0.424,0.132,-0.0824,0,9.684542587,-0.106,0.012,0.011966708,-0.105705923,0.177819301,0.997225686,-0.000494699
Angelo Mora NA,R,0.006,0,-0.424,0.132,0.0824,0,9.676806084,-0.106,0.012,0.012012693,-0.106112119,0.178488592,1.001057723,0.000188592
Alejandro Cruz CHA,R,0.0072,0,-0.424,0.132,0.0164,0,9.682539683,-0.106,0.012,0.012009995,-0.106088293,0.178419491,1.000832951,0.000148491
Robinson Chacon KCA,L,0.0056,0,-0.424,0.132,-0.0492,0,9.688221709,-0.106,0.012,0.011965629,-0.105696387,0.177726481,0.997135729,-0.000510519
Luis Colon NA,B,0.0072,0,-0.424,0.132,0.0164,0,9.682539683,-0.106,0.012,0.012113652,-0.107003927,0.179898838,1.009471009,0.001687838
Niurby Asigen NA,L,0.0068,0,-0.424,0.132,-0.0824,0,9.683877766,-0.106,0.012,0.012021461,-0.106189573,0.178521702,1.001788421,0.000318702
Yassel Garcia ATL,B,0.0064,0,-0.424,0.132,0.0164,0,9.683453237,-0.106,0.012,0.012041232,-0.106364217,0.178815307,1.003436008,0.000612307
Jose Tovar TBA,L,0.0056,0,-0.424,0.132,-0.0824,0,9.68487395,-0.106,0.012,0.012033151,-0.106292833,0.178675244,1.002762576,0.000492244
Carlos Vasquez NA,L,0.0068,0,-0.424,0.132,0.0164,0,9.682997118,-0.106,0.012,0.012028232,-0.106249386,0.178599203,1.002352694,0.000419203
Winder Diaz NA,B,0.0068,0,-0.424,0.132,0.0164,0,9.682997118,-0.106,0.012,0.012039779,-0.106351383,0.178760622,1.003314935,0.000590622
Carlos Gonzalez SEA,R,0.006,0,-0.424,0.132,-0.0824,0,9.684542587,-0.106,0.012,0.01195286,-0.105583598,0.177451166,0.996071681,-0.000699834
Hector Ramos BOS,B,0.0056,0,-0.424,0.132,0.0492,0,9.689542484,-0.106,0.012,0.012018612,-0.106164402,0.178420294,1.001550959,0.000276294
Moises Molero NA,L,0.0064,0,-0.424,0.132,-0.0492,0,9.6875,-0.106,0.012,0.011997319,-0.105976315,0.178090198,0.999776556,-3.98E-05
Ricardo Chirinos BAL,R,0.0056,0,-0.424,0.132,0.0824,0,9.677419355,-0.106,0.012,0.011947536,-0.10553657,0.177351219,0.995628019,-0.000778781
Naibel Mariano CIN,R,0.0064,0,-0.424,0.132,0.0492,0,9.68852459,-0.106,0.012,0.011984079,-0.105859362,0.177890666,0.998673228,-0.000236334
Santiago Leon MIN,R,0.0064,0,-0.424,0.132,0.0492,0,9.68852459,-0.106,0.012,0.012046738,-0.106412851,0.178812742,1.003894823,0.000693742
Kevin Verde NYA,R,0.0072,0,-0.424,0.132,0.0164,0,9.682539683,-0.106,0.012,0.01184426,-0.104624299,0.17575303,0.987021689,-0.00231097
Pedro Blanco ARI,L,0.006,0,-0.424,0.132,-0.0824,0,9.684542587,-0.106,0.012,0.013263502,-0.11716093,0.196809362,1.105291793,0.018748362
Yordani Soto CHA,B,0.0076,0,-0.424,0.132,0.0492,0,9.686985173,-0.106,0.012,0.012121127,-0.107069954,0.17985631,1.010093901,0.00179731
Daniel Rodriguez TEX,R,0.006,0,-0.424,0.132,0.0492,0,9.68903437,-0.106,0.012,0.012033585,-0.106296672,0.178554341,1.002798788,0.000498341
Adrian Bello MIA,B,0.0056,0,-0.424,0.132,0.0824,0,9.677419355,-0.106,0.012,0.012037007,-0.106326892,0.178604101,1.003083884,0.000549101
Rafael Alvarez NA,R,0.0064,0,-0.424,0.132,-0.0824,0,9.684210526,-0.106,0.012,0.011955576,-0.105607588,0.177382888,0.996297997,-0.000659112
Jhoan De La Cruz SDN,B,0.006,0,-0.424,0.132,0.0492,0,9.68903437,-0.106,0.012,0.011938229,-0.105454352,0.177082728,0.994852376,-0.000916272
Geuri Lubo CHN,R,0.0068,0,-0.424,0.132,-0.0492,0,9.687137891,-0.106,0.012,0.011737354,-0.103679956,0.174097231,0.978112797,-0.003895769
Enderson Asencio NA,R,0.0064,0,-0.424,0.132,-0.0824,0,9.684210526,-0.106,0.012,0.012071507,-0.106631641,0.179051627,1.00595888,0.001060627
Isael Arias NYA,R,0.0088,0,-0.424,0.132,0.0164,0,9.680696662,-0.106,0.012,0.011981509,-0.10583666,0.177670797,0.998459058,-0.000274203
Darell Morel PIT,L,0.008,0,-0.424,0.132,0.0492,0,9.686468647,-0.106,0.012,0.012037492,-0.106331182,0.178481905,1.003124361,0.000555905
Dalton McIntyre ATL,L,0.008,0,-0.424,0.132,0.0164,0,9.681620839,-0.106,0.012,0.014754834,-0.130334366,0.218755168,1.229569495,0.040843168
Jehancarlos Mendez NA,R,0.006,0,-0.424,0.132,0.0164,0,9.683908046,-0.106,0.012,0.012040621,-0.106358823,0.178466091,1.00338512,0.000602091
Byron Castillo LAA,R,0.006,0,-0.424,0.132,0.0164,0,9.683908046,-0.106,0.012,0.011909746,-0.105202752,0.176521286,0.992478795,-0.001337714
Jose Dickson DET,R,0.0072,0,-0.424,0.132,0.0492,0,9.6875,-0.106,0.012,0.012064054,-0.10656581,0.178794307,1.005337834,0.000949307
Grenyerbert Velasquez NA,B,0.0068,0,-0.424,0.132,0.0164,0,9.682997118,-0.106,0.012,0.012025716,-0.106227156,0.178225117,1.002142985,0.000381117
Santiago Contreras SDN,L,0.0068,0,-0.424,0.132,-0.0492,0,9.687137891,-0.106,0.012,0.01202854,-0.106252102,0.178241911,1.002378323,0.000422911
Luis Martinez NA,L,0.006,0,-0.424,0.132,-0.0824,0,9.684542587,-0.106,0.012,0.011993915,-0.105946252,0.177664868,0.999492943,-9.01E-05
Marco Marcelino NA,R,0.0064,0,-0.424,0.132,-0.0492,0,9.6875,-0.106,0.012,0.011939203,-0.10546296,0.176847455,0.994933586,-0.000900545
Luis Fragoza MIN,R,0.0076,0,-0.424,0.132,-0.0492,0,9.68641115,-0.106,0.012,0.012083355,-0.106736299,0.178980662,1.006946215,0.001234662
Nathanael Cijntje PHI,R,0.0068,0,-0.428,0.132,0.0164,0,9.6875,-0.107,0.012,0.012009277,-0.107082719,0.177842379,1.000773073,0.000137379
Jonathan Moya DET,R,0.0056,0,-0.428,0.132,-0.0492,0,9.680729761,-0.107,0.012,0.012023298,-0.107207739,0.178031977,1.001941487,0.000344977
Geomaikel Martinez BOS,R,0.006,0,-0.428,0.132,0.0164,0,9.688385269,-0.107,0.012,0.011940045,-0.106465405,0.176795258,0.995003788,-0.000887742
Johan Barrios NA,R,0.0068,0,-0.428,0.132,-0.0824,0,9.68717414,-0.107,0.011,0.010990967,-0.106912131,0.177467143,0.999178793,-0.000145857
Ronnyel Espinoza CHN,B,0.0064,0,-0.428,0.132,0.0164,0,9.687943262,-0.107,0.011,0.01104495,-0.107437239,0.178262477,1.004086343,0.000725477
Moises Lopez NA,L,0.0064,0,-0.428,0.132,0.0164,0,9.687943262,-0.107,0.011,0.010951968,-0.106532784,0.176754814,0.995633493,-0.000775186
Deuri Castillo SEA,L,0.0072,0,-0.428,0.132,-0.0824,0,9.686847599,-0.107,0.011,0.010979978,-0.106805238,0.177173919,0.998179795,-0.000323081
Michell Ojeda PIT,L,0.0068,0,-0.428,0.132,0.0164,0,9.6875,-0.107,0.011,0.011089932,-0.107874793,0.178944118,1.008175635,0.001451118
Gustavo Marquez NA,R,0.0064,0,-0.428,0.132,-0.0492,0,9.68,-0.107,0.011,0.011070486,-0.107685633,0.178617253,1.006407781,0.001137253
Edwin Brito BOS,R,0.006,0,-0.428,0.132,-0.0492,0,9.680365297,-0.107,0.011,0.011049034,-0.107476969,0.178249046,1.004457652,0.000791046
Juan Brima ARI,B,0.0064,0,-0.428,0.132,0.0164,0,9.687943262,-0.107,0.011,0.011052284,-0.107508577,0.17825324,1.004753058,0.00084324
Anthony Longo KCA,R,0.0064,0,-0.428,0.132,0.0824,0,9.682242991,-0.107,0.011,0.010939141,-0.106408006,0.176408563,0.994467349,-0.000981437
Samuell Sanchez DET,L,0.006,0,-0.428,0.132,-0.0492,0,9.680365297,-0.107,0.011,0.011031714,-0.10730849,0.17790143,1.002883082,0.00051143
Alexi Quiroz HOU,R,0.006,0,-0.428,0.132,0.0824,0,9.682835821,-0.107,0.011,0.010962923,-0.106639345,0.176770162,0.996629392,-0.000597838
Brayan Amoroso SLN,R,0.0056,0,-0.428,0.132,-0.0824,0,9.678089304,-0.107,0.011,0.010924686,-0.106267398,0.176142681,0.99315325,-0.001214319
Leonard Rijo MIL,R,0.0068,0,-0.428,0.132,0.0492,0,9.677419355,-0.107,0.011,0.011008171,-0.107079482,0.177452718,1.000742822,0.000131718
Claudiel Lantigua NA,B,0.0064,0,-0.428,0.132,0.0164,0,9.687943262,-0.107,0.011,0.011025501,-0.107248056,0.177731077,1.002318278,0.000411077
Albert Gutierrez CHN,L,0.0056,0,-0.428,0.132,-0.0824,0,9.678089304,-0.107,0.011,0.010958101,-0.106592437,0.176629645,0.996190999,-0.000675355
Jancory De La Cruz MIA,L,0.0064,0,-0.428,0.132,-0.0492,0,9.68,-0.107,0.011,0.011082872,-0.107806119,0.178623656,1.007533821,0.001335656
Stiven Marinez NYA,L,0.0072,0,-0.428,0.132,0.0492,0,9.676898223,-0.107,0.011,0.01108282,-0.10780561,0.17853818,1.007529063,0.00133418
Ezequiel Surun NA,R,0.0064,0,-0.428,0.132,0.0492,0,9.677938808,-0.107,0.011,0.011034146,-0.107332144,0.177713943,1.003104146,0.000549943
Sandy Ruiz NA,R,0.0068,0,-0.428,0.132,-0.0824,0,9.68717414,-0.107,0.011,0.011090816,-0.107883392,0.17860146,1.008256002,0.00146246
Leonel Vivas CHN,R,0.0068,0,-0.428,0.132,-0.0824,0,9.68717414,-0.107,0.011,0.011085742,-0.107834033,0.178461293,1.007794698,0.001380293
Gregori Cano NA,L,0.0068,0,-0.428,0.132,-0.0824,0,9.68717414,-0.107,0.011,0.010998704,-0.106987389,0.176983139,0.999882144,-2.09E-05
Randy Perea NA,R,0.008,0,-0.428,0.132,-0.0492,0,9.678530425,-0.107,0.011,0.010982852,-0.106833194,0.176722072,0.998441067,-0.000275928
Adrian Reyes NA,B,0.0064,0,-0.428,0.132,-0.0492,0,9.68,-0.107,0.011,0.010975693,-0.106763559,0.176558989,0.997790274,-0.000391011
Frandy Duran NA,L,0.0064,0,-0.428,0.132,-0.0492,0,9.68,-0.107,0.011,0.010984403,-0.10684828,0.176675129,0.998582057,-0.000250871
Lisandro Sanchez BAL,R,0.0064,0,-0.428,0.132,0.0164,0,9.687943262,-0.107,0.011,0.010995612,-0.106957314,0.176740464,0.999601066,-7.05E-05
Yoerny Junco SLN,B,0.0068,0,-0.428,0.132,0.0164,0,9.6875,-0.107,0.011,0.011041449,-0.107403191,0.177472229,1.003768136,0.000666229
Alen Pineda ATL,R,0.0064,0,-0.428,0.132,0.0824,0,9.682242991,-0.107,0.011,0.011049864,-0.10748504,0.177603458,1.004533082,0.000801458
Geyber Blanco NA,R,0.0064,0,-0.428,0.132,0.0164,0,9.687943262,-0.107,0.011,0.01103984,-0.107387539,0.177430308,1.003621856,0.000640308
Jose Gerardo MIA,R,0.0088,0,-0.428,0.132,-0.0264,0,9.679012346,-0.107,0.011,0.011006937,-0.107067479,0.176845457,1.000630648,0.000111457
Luis Garcia CLE,B,0.006,0,-0.428,0.132,0.0492,0,9.678456592,-0.107,0.011,0.011042287,-0.107411338,0.177396349,1.003844276,0.000679349
Danny Gonzalez NA,R,0.0068,0,-0.428,0.132,-0.0492,0,9.679633867,-0.107,0.011,0.010977416,-0.106780323,0.176345209,0.997946946,-0.000362791
Luis Puello NYA,R,0.006,0,-0.428,0.132,-0.0492,0,9.680365297,-0.107,0.011,0.011165729,-0.108612089,0.179339875,1.01506625,0.002661875
Antony Gomez NA,L,0.0068,0,-0.428,0.132,0.0164,0,9.6875,-0.107,0.011,0.011037,-0.107359909,0.177251209,1.003363631,0.000594209
Manuel De Cesare NA,R,0.0056,0,-0.428,0.132,-0.0824,0,9.678089304,-0.107,0.011,0.010978109,-0.106787062,0.176297455,0.998009924,-0.000351545
Dariel Arias CLE,L,0.006,0,-0.428,0.132,-0.0492,0,9.680365297,-0.107,0.011,0.010971677,-0.106724498,0.176191175,0.997425218,-0.000454825
Sebastian Rojas OAK,R,0.006,0,-0.428,0.132,-0.0492,0,9.680365297,-0.107,0.011,0.011031928,-0.107310573,0.177110584,1.002902547,0.000512584
Jose Sabino CIN,L,0.0056,0,-0.428,0.132,0.0824,0,9.683426443,-0.107,0.011,0.010950938,-0.106522756,0.175769517,0.99553978,-0.000787483
Luis Suarez NA,R,0.0072,0,-0.428,0.132,0.0164,0,9.687055477,-0.107,0.011,0.011052241,-0.10750816,0.177389468,1.004749155,0.000838468
Adan Chacon NA,L,0.006,0,-0.428,0.132,-0.0824,0,9.687825182,-0.107,0.011,0.011007086,-0.107068924,0.176664725,1.000644148,0.000113725
Carlos Silva MIN,R,0.006,0,-0.428,0.132,-0.1152,0,9.684512428,-0.107,0.011,0.011070054,-0.107681433,0.177659269,1.006368533,0.001124269
Andru Arthur SLN,L,0.0072,0,-0.428,0.132,0.0164,0,9.687055477,-0.107,0.011,0.010949219,-0.106506043,0.17572004,0.995383578,-0.00081496
Gustavo Antunez BOS,R,0.0064,0,-0.432,0.132,-0.0492,0,9.683615819,-0.108,0.011,0.010945555,-0.107465447,0.175608491,0.995050436,-0.000873509
Armstrong Muhoozi PIT,R,0.0096,0,-0.432,0.132,0.0164,0,9.688826025,-0.108,0.011,0.010959344,-0.107600829,0.175828721,0.99630397,-0.000652279
Andrews Sosa HOU,R,0.006,0,-0.432,0.132,0.0824,0,9.688644689,-0.108,0.011,0.011021964,-0.108215647,0.176798315,1.00199673,0.000352315
Enmanuel Santos KCA,R,0.0068,0,-0.432,0.132,-0.0492,0,9.683257919,-0.108,0.011,0.010981168,-0.1078151,0.176139925,0.998287964,-0.000302075
Angel Arredondo TEX,R,0.0064,0,-0.432,0.132,0.0164,0,9.67877095,-0.108,0.01,0.010992364,-0.118717535,0.193896514,1.099236439,0.017504514
Eduardo Herrera CHA,R,0.0052,0,-0.432,0.132,-0.0824,0,9.681724846,-0.108,0.01,0.010028266,-0.108305268,0.17680133,1.002826554,0.00049833
Johan Estrada NA,R,0.0068,0,-0.432,0.132,-0.0824,0,9.680412371,-0.108,0.01,#N/A,#N/A,#N/A,#N/A,#N/A
Angel Feliz NA,L,0.0064,0,-0.432,0.132,-0.0492,0,9.683615819,-0.108,0.01,0.010001491,-0.108016103,0.176250275,1.0001491,2.63E-05
Lucas Ramirez LAA,L,0.0064,0,-0.432,0.132,-0.0492,0,9.683615819,-0.108,0.01,0.012111003,-0.130798836,0.213371656,1.211100329,0.037191656
Jose Aular NYN,R,0.006,0,-0.432,0.132,-0.0824,0,9.681069959,-0.108,0.01,0.009977179,-0.107753535,0.17573105,0.997717918,-0.00040195
Kenny Fenelon MIL,R,0.0072,0,-0.432,0.132,0.0164,0,9.677871148,-0.108,0.01,0.009946405,-0.107421171,0.175127343,0.994640475,-0.000943657
Rafy Peguero LAN,R,0.0056,0,-0.432,0.132,-0.0492,0,9.6843292,-0.108,0.01,0.009982099,-0.107806668,0.175741838,0.998209887,-0.000315162
Charles Nova NA,R,0.0068,0,-0.432,0.132,0.0164,0,9.678321678,-0.108,0.01,0.010099189,-0.109071239,0.17778107,1.00991888,0.00174607
Jesus Castro SDN,B,0.0064,0,-0.432,0.132,0.0824,0,9.688073394,-0.108,0.01,0.009958957,-0.107556735,0.175299552,0.995895695,-0.000722448
Leonardo Pineda TBA,R,0.0064,0,-0.432,0.132,0.0164,0,9.67877095,-0.108,0.01,0.009961703,-0.107586388,0.175335927,0.996170257,-0.000674073
Victor Izturis CLE,L,0.0064,0,-0.432,0.132,0.0824,0,9.688073394,-0.108,0.01,0.010071575,-0.108773008,0.177215402,1.007157483,0.001259402
Eyke Ugueto NA,R,0.0064,0,-0.432,0.132,-0.0492,0,9.683615819,-0.108,0.01,0.01006388,-0.108689899,0.177069935,1.006387954,0.001123935
Eddy Marmolejos WAS,R,0.006,0,-0.432,0.132,0.0164,0,9.679218968,-0.108,0.01,0.01001654,-0.108178627,0.176234002,1.001653956,0.000291002
Pedro Tovar NA,L,0.0064,0,-0.432,0.132,-0.0492,0,9.683615819,-0.108,0.01,0.010052441,-0.108566364,0.176856618,1.005244114,0.000922618
Omar Urbina BAL,R,0.006,0,-0.432,0.132,-0.0824,0,9.681069959,-0.108,0.01,0.009954522,-0.107508836,0.175116962,0.995452185,-0.000800038
Adrian Ibarra NA,R,0.0064,0,-0.432,0.132,-0.0824,0,9.680741504,-0.108,0.01,0.010024071,-0.108259961,0.176293328,1.002407051,0.000423328
