Full Name,Bats,BaseRunning,UZR,BattingRuns,ReplacementRuns,DEF_adj,FramingRuns,Runs/WAR,BattingRuns/PA,wRC/PA,Updated wRC/PA,Updated BattingRuns/PA,Update wOBA,% Change,col_CL
Jeffrey Mercedes CLE,B,0,0,-0.271428571,0.142857143,0.017142857,0,9.62962963,-0.063333333,0.056666667,0.054335073,-0.060727435,0.222586503,0.958854229,
Aaron Bracho NA,L,0.005,0,-0.26,0.135,0.017,0,9.671361502,-0.062764349,0.055522309,0.055607498,-0.06286065,0.232469138,1.00153433,
Cody Miller ATL,R,0.001428571,0,-0.271428571,0.142857143,0.017142857,0,9.625,-0.063333333,0.056666667,0.052944288,-0.059173028,0.216848905,0.934310972,
Jacob Gonzalez CHA,L,0.004,0,-0.256,0.132,0.0168,0,9.69924812,-0.062800905,0.054950792,0.055998129,-0.063997862,0.236471747,1.019059539,
Jonathan GuzmÃ¡n NA,R,0,0,-0.271428571,0.142857143,0.017142857,0,9.62962963,-0.063333333,0.056666667,0.05657211,-0.063227652,0.231644819,0.998331347,
Jayce Easley NA,R,0.001428571,0,-0.271428571,0.142857143,0.017142857,0,9.625,-0.063333333,0.056666667,0.056914352,-0.063610159,0.232993967,1.004370924,
Tyrell Schofield-Sam NA,L,0,0,-0.28,0.14,-0.09,0,9.663865546,-0.063636364,0.054545455,0.054681779,-0.063795409,0.232548755,1.002499278,
Quincy Hamilton NA,L,0.00225,0,-0.255,0.1325,-0.05025,0,9.6875,-0.062665599,0.055293176,0.055251972,-0.062618902,0.231795141,0.999254815,
Reylin Perez HOU,B,0.001428571,0,-0.271428571,0.142857143,0.017142857,0,9.625,-0.063333333,0.056666667,0.055858819,-0.062430445,0.228563444,0.985743864,
Alfredo Alcantara CIN,R,0,0,-0.271428571,0.142857143,0.017142857,0,9.62962963,-0.063333333,0.056666667,0.058101111,-0.064936536,0.237685152,1.025313726,
Morgan McCullough NA,L,0,0,-0.28,0.14,0.054,0,9.772727273,-0.063636364,0.054545455,0.054255306,-0.063297857,0.230579895,0.994680605,
Pedro Ibarguen MIL,R,0.001428571,0,-0.271428571,0.142857143,-0.052857143,0,9.692307692,-0.063333333,0.056666667,0.057184112,-0.063911654,0.233888399,1.009131383,
Timothy Borden NA,R,0,0,-0.271428571,0.142857143,0.017142857,0,9.62962963,-0.063333333,0.056666667,0.056466162,-0.06310924,0.230927007,0.996461689,
Stiven Acevedo NA,R,0.001428571,0,-0.271428571,0.142857143,-0.052857143,0,9.692307692,-0.063333333,0.056666667,0.056491665,-0.063137743,0.231009372,0.996911736,
Yoeilin Cespedes BOS,R,0,0,-0.271428571,0.142857143,-0.122857143,0,9.67032967,-0.063333333,0.056666667,0.061672947,-0.068928588,0.252153472,1.088346125,
Jack Herman NA,R,0,0,-0.271428571,0.142857143,-0.052857143,0,9.694656489,-0.063333333,0.053333333,0.053289613,-0.063281415,0.23144012,0.999180244,
Jhonny Level SFN,B,0,0,-0.271428571,0.142857143,0.052857143,0,9.636363636,-0.063333333,0.053333333,0.055741874,-0.066193475,0.242056997,1.045160135,
Ethan Wilson NA,L,0.004285714,0,-0.257142857,0.133333333,-0.05,0,9.673913043,-0.063628364,0.055380243,0.055261074,-0.063491447,0.23109066,0.997848171,
Manuel Sequera NA,R,0,0,-0.271428571,0.142857143,-0.122857143,0,9.67032967,-0.063333333,0.053333333,0.053213457,-0.06319098,0.231044516,0.99775232,
Tanner Allen NA,L,0,0,-0.244444444,0.122222222,-0.047777778,0,9.683544304,-0.063484088,0.054827167,0.055036995,-0.063727047,0.23243817,1.003827089,
Michael Perez NA,L,0,0.02,-0.28,0.14,0.09,-0.014,9.666666667,-0.063636364,0.054545455,0.054506129,-0.063590484,0.23138306,0.999279033,
Leandro Arias BAL,B,0,0,-0.271428571,0.142857143,0.052857143,0,9.636363636,-0.063333333,0.053333333,0.05335753,-0.063362067,0.231610031,1.000453688,
Emanuel Andrews NA,R,0,0,-0.271428571,0.142857143,-0.052857143,0,9.694656489,-0.063333333,0.053333333,0.05362549,-0.063680269,0.232762109,1.005477935,
Randy Guzman NYN,R,0,0,-0.271428571,0.142857143,-0.088571429,0,9.681528662,-0.063333333,0.053333333,0.054847465,-0.065131365,0.238047597,1.028389971,
Greg Deichmann NA,L,0,-0.04,-0.28,0.14,-0.054,0,9.669421488,-0.063636364,0.054545455,0.054543811,-0.063634446,0.231437027,0.999969872,
Stephen Hrustich DET,R,0,0,-0.271428571,0.142857143,-0.052857143,0,9.694656489,-0.063333333,0.053333333,0.053976298,-0.064096854,0.234214965,1.01205559,
Riley Mahan NA,L,0,0,-0.28,0.14,-0.09,0,9.663865546,-0.063636364,0.054545455,0.054360799,-0.063420932,0.230632575,0.996614646,
Carter Frederick KCA,R,0,0,-0.271428571,0.142857143,-0.052857143,0,9.694656489,-0.063333333,0.053333333,0.053122996,-0.063083558,0.230483414,0.996056172,
Eddinson Paulino NA,L,0,0,-0.244444444,0.122222222,0.015555556,0,9.696969697,-0.062812864,0.054247473,0.054549567,-0.063162657,0.232664489,1.00556881,
Brandon Eike SEA,R,0,0,-0.271428571,0.142857143,-0.088571429,0,9.681528662,-0.063333333,0.053333333,0.053881066,-0.063983766,0.233741117,1.010269993,
Marek Houston MIN,R,0.001428571,0,-0.271428571,0.142857143,0.052857143,0,9.62962963,-0.063333333,0.053333333,0.055863186,-0.066337534,0.242328218,1.047434745,
Patrick Lee DET,R,0.004285714,0,-0.271428571,0.142857143,-0.122857143,0,9.664804469,-0.063333333,0.053333333,0.053234323,-0.063215759,0.230922508,0.998143556,
Terrell Tatum NA,L,0.005,0,-0.257142857,0.131428571,-0.050142857,0,9.684210526,-0.063330825,0.054534877,0.054522282,-0.063316198,0.231244579,0.999769038,
Dylan Shockley NA,R,0,0,-0.271428571,0.142857143,0.088571429,0,9.655172414,-0.063333333,0.053333333,0.053435187,-0.063454285,0.231712673,1.001909764,
Archer Brookman ATL,R,0,0,-0.271428571,0.142857143,0.088571429,0,9.655172414,-0.063333333,0.053333333,0.061934124,-0.073546772,0.268494878,1.161264821,
Javier Mogollon CHA,R,0.001428571,0,-0.271428571,0.142857143,0.017142857,0,9.625,-0.063333333,0.053333333,0.052495899,-0.062338881,0.227547085,0.984298114,
Joshua Kross SLN,B,0,0,-0.271428571,0.142857143,-0.088571429,0,9.681528662,-0.063333333,0.053333333,0.053545077,-0.063584778,0.2320908,1.003970187,
Bryan Broecker TBA,R,0,0,-0.271428571,0.142857143,0.088571429,0,9.655172414,-0.063333333,0.053333333,0.053385214,-0.063394942,0.231381862,1.000972767,
Ryan Leitch NA,R,0,0,-0.271428571,0.142857143,0.088571429,0,9.655172414,-0.063333333,0.053333333,0.053100579,-0.063056937,0.230086467,0.995635851,
Michael Salvatore NA,R,0,0,-0.271428571,0.142857143,0.017142857,0,9.62962963,-0.063333333,0.053333333,0.053497494,-0.063528274,0.231776222,1.003078017,
Zyhir Hope LAN,L,0,0,-0.28,0.14,-0.054,0,9.7,-0.063636364,0.054545455,0.060331426,-0.070386664,0.255561106,1.106076147,
Parker Chavers CHN,L,0,0,-0.28,0.14,-0.054,0,9.7,-0.063636364,0.054545455,0.051709153,-0.060327346,0.219000589,0.948001147,
Jean Sio SFN,L,0,0,-0.28,0.14,-0.126,0,9.708029197,-0.063636364,0.054545455,0.054441455,-0.063515031,0.230568546,0.998093347,
Zane Zielinski SFN,R,0.001428571,0,-0.271428571,0.142857143,0.052857143,0,9.62962963,-0.063333333,0.053333333,0.053663942,-0.063725931,0.232345416,1.006198914,
Juan Flores LAA,R,0,0,-0.271428571,0.142857143,0.088571429,0,9.655172414,-0.063333333,0.053333333,0.054566555,-0.064797784,0.236217595,1.023122913,
Jorge Camarillo OAK,R,0,0,-0.271428571,0.142857143,0.052857143,0,9.636363636,-0.063333333,0.053333333,0.055451113,-0.065848197,0.240026035,1.039708372,
Rafael Morel NA,R,0,0,-0.271428571,0.142857143,-0.052857143,0,9.694656489,-0.063333333,0.053333333,0.053055063,-0.063002888,0.229613692,0.994782435,
Jean Arnaez NA,R,0,0,-0.271428571,0.142857143,0.017142857,0,9.62962963,-0.063333333,0.053333333,0.053301807,-0.063295896,0.230617598,0.999408886,
David McCroskey LAA,R,0.001428571,0,-0.271428571,0.142857143,0.017142857,0,9.625,-0.063333333,0.053333333,0.053443539,-0.063464202,0.231142637,1.002066351,
David Calabrese LAA,L,0.007692308,0,-0.269230769,0.138461538,-0.051538462,0,9.700854701,-0.064430237,0.053385054,0.0530148,-0.06398338,0.229057273,0.993064477,
Camden Janik PIT,R,0,0,-0.271428571,0.142857143,-0.052857143,0,9.694656489,-0.063333333,0.053333333,0.054142347,-0.064294037,0.234136548,1.015169001,
Channy Ortiz NA,B,0,0,-0.271428571,0.142857143,0.052857143,0,9.636363636,-0.063333333,0.053333333,0.053277332,-0.063266831,0.230390828,0.998949968,
Jordan Dissin PHI,R,0,0,-0.271428571,0.142857143,0.088571429,0,9.655172414,-0.063333333,0.053333333,0.053912596,-0.064021207,0.233136933,1.010861168,
Jose Sibrian NA,R,0,0,-0.271428571,0.142857143,0.088571429,0,9.655172414,-0.063333333,0.053333333,0.053214094,-0.063191737,0.230076457,0.997764263,
Victor Acosta CIN,B,0,0,-0.271428571,0.142857143,0.017142857,0,9.62962963,-0.063333333,0.053333333,0.053265716,-0.063253038,0.230247716,0.998732177,
Anthony Bemboom NA,L,0,0,-0.28,0.14,0.09,0.002,9.583333333,-0.063636364,0.054545455,0.054616431,-0.063719169,0.230830974,1.001301231,
Ronaldo Flores NA,R,0,0,-0.271428571,0.142857143,0.088571429,0,9.655172414,-0.063333333,0.053333333,0.053306044,-0.063300928,0.23040205,0.999488331,
Austin St. Laurent SEA,R,0,0,-0.271428571,0.142857143,0.017142857,0,9.62962963,-0.063333333,0.053333333,0.054119747,-0.064267199,0.233905883,1.014745249,
Manuel Beltre TOR,R,0.001428571,0,-0.271428571,0.142857143,0.052857143,0,9.62962963,-0.063333333,0.053333333,0.054215773,-0.06438123,0.234303628,1.016545742,
Jax Biggers HOU,L,0.005882353,0,-0.252941176,0.129411765,0.016470588,0,9.662921348,-0.064239661,0.053782041,0.053170116,-0.06350875,0.227861582,0.988622126,
John Tincher CLE,R,0,0,-0.271428571,0.142857143,0.088571429,0,9.655172414,-0.063333333,0.053333333,0.053915694,-0.064024887,0.232889515,1.010919266,
Kade Kern NA,R,0,0,-0.271428571,0.142857143,-0.052857143,0,9.694656489,-0.063333333,0.053333333,0.053141794,-0.063105881,0.229540667,0.996408646,
Jesus Galiz LAN,R,0,0,-0.271428571,0.142857143,0.088571429,0,9.655172414,-0.063333333,0.053333333,0.055164942,-0.065508369,0.238194635,1.034342665,
Bret Boswell NA,L,0,0,-0.28,0.14,0.018,0,9.682539683,-0.063636364,0.054545455,0.054403235,-0.063470441,0.229593803,0.997392647,
Zachary Kokoska COL,L,0.006875,0,-0.2625,0.13125,-0.08375,0,9.680232558,-0.06447126,0.05372605,0.05345303,-0.064143636,0.229011285,0.994918282,
Evan Skoug NA,L,0,0,-0.28,0.14,-0.126,0,9.708029197,-0.063636364,0.054545455,0.054461722,-0.063538676,0.2297308,0.998464908,
Edgleen Perez PIT,R,0,0,-0.271428571,0.142857143,0.088571429,0,9.655172414,-0.063333333,0.053333333,0.053614764,-0.063667533,0.231297109,1.005276831,
Omar Martinez LAA,L,-0.002,0,-0.28,0.14,0.09,0,9.62962963,-0.063636364,0.054545455,0.053446286,-0.062354001,0.225440623,0.979848585,
Wilman Diaz NA,R,0,0,-0.271428571,0.142857143,0.017142857,0,9.62962963,-0.063333333,0.053333333,0.053482797,-0.063510822,0.230708743,1.002802451,
Jommer Hernandez NA,R,0,0,-0.271428571,0.142857143,0.088571429,0,9.655172414,-0.063333333,0.053333333,0.053494959,-0.063525263,0.230755185,1.003030475,
Kobe Kato NA,L,0.002,0,-0.28,0.14,0.018,0,9.677419355,-0.063636364,0.054545455,0.054641948,-0.063748939,0.230462978,1.001769039,
Seth Gray NA,L,0,0,-0.28,0.14,-0.09,0,9.663865546,-0.063636364,0.054545455,0.054339036,-0.063395542,0.229151517,0.996215653,
Cody Wilson NA,R,0.001428571,0,-0.271428571,0.142857143,-0.122857143,0,9.668508287,-0.063333333,0.053333333,0.053516788,-0.063551186,0.230756028,1.003439776,
Luis Guanipa ATL,R,0,0,-0.271428571,0.142857143,-0.052857143,0,9.694656489,-0.063333333,0.053333333,0.056109267,-0.066629755,0.241861803,1.052048766,
Dominick Tello PHI,R,-0.001428571,0,-0.271428571,0.142857143,-0.088571429,0,9.683544304,-0.063333333,0.053333333,0.055621309,-0.066050305,0.239756349,1.042899549,
Curtis Washington SEA,R,0.001428571,0,-0.271428571,0.142857143,-0.052857143,0,9.692307692,-0.063333333,0.053333333,0.053121193,-0.063081417,0.228953671,0.996022374,
Jefferson Valladares NA,R,0,0,-0.271428571,0.142857143,0.088571429,0,9.655172414,-0.063333333,0.053333333,0.053383637,-0.063393069,0.230034764,1.000943199,
Milan Tolentino CLE,L,0.005416667,0,-0.2625,0.133333333,0.050416667,0,9.67032967,-0.064312443,0.053083286,0.053771008,-0.065145644,0.232701205,1.012955512,
Thomas Gavello SFN,L,0,0,-0.28,0.14,0.018,0,9.682539683,-0.063636364,0.054545455,0.054081919,-0.063095572,0.22775293,0.991501839,
Kendry Chirinos TOR,R,0,0,-0.271428571,0.142857143,-0.088571429,0,9.681528662,-0.063333333,0.053333333,0.055262784,-0.065624556,0.23798918,1.036177203,
Jaron Elkins LAN,R,0.002857143,0,-0.271428571,0.142857143,-0.052857143,0,9.689922481,-0.063333333,0.053333333,0.053969492,-0.064088772,0.232405451,1.011927978,
Grant Witherspoon NA,L,0,0,-0.28,0.14,-0.054,0,9.7,-0.063636364,0.054545455,0.054549907,-0.063641558,0.229651743,1.000081622,
Devin Saltiban PHI,R,0.001428571,0,-0.271428571,0.142857143,0.017142857,0,9.625,-0.063333333,0.053333333,0.05157404,-0.061244173,0.222055254,0.967013256,
Colin Barber NA,L,0,0,-0.266666667,0.133333333,-0.05,0,9.649122807,-0.066526645,0.054052899,0.053892262,-0.066328937,0.228911679,0.997028141,
Charles Szykowny SFN,L,0,0,-0.28,0.14,-0.09,0,9.663865546,-0.063636364,0.054545455,0.05984864,-0.069823414,0.251784626,1.097225071,
Aneudis Mordan NA,R,0,0,-0.271428571,0.142857143,-0.088571429,0,9.681528662,-0.063333333,0.053333333,0.053401873,-0.063414724,0.229704818,1.001285114,
Joshua Hatcher NA,L,0.00625,0,-0.2625,0.13125,-0.05,0,9.688581315,-0.06447126,0.05372605,0.053516019,-0.064219223,0.228512171,0.996090698,
Trey Paige SLN,L,0,0,-0.28,0.14,-0.09,0,9.663865546,-0.063636364,0.054545455,0.053974721,-0.062970508,0.227002653,0.989536549,
Justin Bench NA,R,0,0,-0.271428571,0.142857143,0.017142857,0,9.62962963,-0.063333333,0.053333333,0.053163871,-0.063132097,0.228667113,0.996822582,
Joseph Naranjo NA,L,0,0,-0.271428571,0.128571429,-0.084285714,0,9.695121951,-0.065911789,0.052035623,0.0519442,-0.065795986,0.228989972,0.998243068,
Tyler Whitaker HOU,R,0,0,-0.285714286,0.142857143,-0.052857143,0,9.716312057,-0.066666667,0.053333333,0.060259981,-0.075324977,0.258979698,1.129874648,
John Pineda KCA,L,0,0,-0.28,0.14,0.018,0,9.682539683,-0.063636364,0.054545455,0.054002349,-0.063002741,0.226899061,0.990043071,
Andres Valor MIA,R,0.001428571,0,-0.285714286,0.142857143,-0.052857143,0,9.714285714,-0.066666667,0.053333333,0.051778741,-0.064723426,0.222389044,0.970851388,
Angel Ortiz ARI,L,0,0,-0.28,0.14,-0.054,0,9.7,-0.063636364,0.054545455,0.059521908,-0.069442226,0.249958284,1.091234978,
Grant Richardson MIA,L,0.006875,0,-0.2625,0.13125,-0.05,0,9.6875,-0.06447126,0.05219102,0.052346436,-0.064663244,0.22969195,1.002977818,
Samuel Zavala CHA,L,0,0,-0.28,0.14,-0.054,0,9.7,-0.063636364,0.054545455,0.059917505,-0.069903755,0.251538278,1.098487584,
Chase Call HOU,R,0.001428571,0,-0.285714286,0.142857143,-0.052857143,0,9.714285714,-0.066666667,0.053333333,0.052432387,-0.065540483,0.225116813,0.983107247,
Mac Guscette ATL,R,0,0,-0.285714286,0.142857143,0.088571429,0,9.743589744,-0.066666667,0.053333333,0.053282895,-0.066603619,0.22874147,0.999054281,
Starlyn Nunez BOS,B,0,0,-0.285714286,0.142857143,0.052857143,0,9.692307692,-0.066666667,0.053333333,0.052141029,-0.065176286,0.223793533,0.977644294,
Cameron Sisneros CHN,L,0,0,-0.28,0.14,-0.09,0,9.663865546,-0.063636364,0.054545455,0.054262271,-0.063305982,0.227612138,0.994808295,
Samuel Hernandez SLN,R,0,0,-0.285714286,0.142857143,-0.088571429,0,9.700598802,-0.066666667,0.053333333,0.054235406,-0.067794258,0.232651588,1.016913866,
Estiven Machado NA,B,0,0,-0.285714286,0.142857143,0.052857143,0,9.692307692,-0.066666667,0.053333333,0.05332077,-0.066650963,0.228725109,0.999764441,
Steven Duggar NA,L,0,-0.06,-0.28,0.14,0.018,0,9.680851064,-0.066666667,0.052380952,0.052748485,-0.067134436,0.230353019,1.007016538,
Joshua Adamczewski MIL,L,0,0,-0.28,0.14,-0.054,0,9.7,-0.063636364,0.054545455,0.056341531,-0.065731787,0.236212058,1.032928075,
Sanson Faltine CIN,R,0.001428571,0,-0.285714286,0.142857143,0.017142857,0,9.666666667,-0.066666667,0.053333333,0.053251939,-0.066564924,0.228279082,0.998473861,
Sean Barnett SDN,R,0,0,-0.285714286,0.142857143,-0.122857143,0,9.6875,-0.066666667,0.053333333,0.053268216,-0.066585271,0.228318895,0.998779058,
Nicholas Mitchell CLE,L,0,0,-0.28,0.14,0.018,0,9.682539683,-0.063636364,0.054545455,0.060515749,-0.070601707,0.253592657,1.109455393,
Eduardo Antonini DET,L,0,0,-0.28,0.14,0.09,0,9.615384615,-0.063636364,0.054545455,0.053202755,-0.06206988,0.222879108,0.975383836,
Jace Grady NA,B,0,0,-0.285714286,0.142857143,-0.052857143,0,9.716312057,-0.066666667,0.053333333,0.053015732,-0.066269665,0.227120389,0.994044971,
Johan Macias LAA,B,0,0,-0.285714286,0.142857143,0.017142857,0,9.67032967,-0.066666667,0.053333333,0.054549342,-0.068186677,0.233663809,1.022800153,
Jake Cunningham SDN,R,0.002857143,0,-0.285714286,0.142857143,-0.052857143,0,9.712230216,-0.066666667,0.053333333,0.055528473,-0.069410591,0.23783296,1.041158862,
Austin Charles KCA,R,0.001428571,0,-0.285714286,0.142857143,0.017142857,0,9.666666667,-0.066666667,0.053333333,0.056623722,-0.070779653,0.242493213,1.061694788,
Haskell Ross WAS,R,0,0,-0.285714286,0.142857143,-0.088571429,0,9.700598802,-0.066666667,0.053333333,0.053365296,-0.06670662,0.228510866,1.000599306,
Luis Caicuto PHI,R,0,0,-0.285714286,0.142857143,0.088571429,0,9.743589744,-0.066666667,0.053333333,0.055196968,-0.06899621,0.236289939,1.034943144,
Colin Tuft BAL,R,0.001428571,0,-0.285714286,0.142857143,0.088571429,0,9.736842105,-0.066666667,0.053333333,0.054992214,-0.068740268,0.23531959,1.031104018,
Kevin Bazzell WAS,R,0,0,-0.285714286,0.142857143,0.088571429,0,9.743589744,-0.066666667,0.053333333,0.052338987,-0.065423733,0.223948383,0.981355999,
Calvin Harris CHA,L,0,0,-0.28,0.14,0.09,0,9.615384615,-0.063636364,0.05,0.050400263,-0.064145789,0.230004622,1.00800525,
Joel Dragoo PHI,R,0,0,-0.285714286,0.142857143,-0.052857143,0,9.716312057,-0.066666667,0.053333333,0.053434112,-0.06679264,0.22860115,1.0018896,
Yasser Mercedes MIN,R,0.001428571,0,-0.285714286,0.142857143,0.017142857,0,9.666666667,-0.066666667,0.053333333,0.055361801,-0.069202251,0.236823252,1.038033768,
Jong Hyoun Sim NA,R,0,0,-0.285714286,0.142857143,0.017142857,0,9.67032967,-0.066666667,0.053333333,0.053269233,-0.066586542,0.227856815,0.998798125,
Jose Perez TBA,B,0,0,-0.285714286,0.142857143,0.017142857,0,9.67032967,-0.066666667,0.053333333,0.052879442,-0.066099303,0.226170663,0.991489545,
Jesus Ordonez NA,R,0,0,-0.285714286,0.142857143,0.088571429,0,9.743589744,-0.066666667,0.053333333,0.053394005,-0.066742506,0.228340463,1.001137591,
Ryan Burrowes CHA,R,0.002857143,0,-0.285714286,0.142857143,-0.122857143,0,9.684210526,-0.066666667,0.053333333,0.054142703,-0.067678378,0.231520965,1.015175677,
James Obertop COL,R,0,0,-0.285714286,0.142857143,-0.088571429,0,9.700598802,-0.066666667,0.053333333,0.049489321,-0.061861651,0.211489829,0.927924766,
Cade McGee SLN,R,0.001428571,0,-0.285714286,0.142857143,0.017142857,0,9.666666667,-0.066666667,0.053333333,0.056612922,-0.070766153,0.241798391,1.061492293,
Joey Wendle NA,L,0,-0.013636364,-0.263636364,0.127272727,0.016363636,0,9.671052632,-0.066610205,0.051680332,0.051673552,-0.066601467,0.227732123,0.999868824,
Andrew Thomas SDN,L,0.005294118,0,-0.264705882,0.129411765,-0.114705882,0,9.674418605,-0.066354244,0.051608856,0.051420367,-0.066111901,0.2269172,0.996347734,
Lizandro Rodriguez NA,B,0,0,-0.285714286,0.142857143,0.052857143,0,9.692307692,-0.066666667,0.053333333,0.053164866,-0.066456083,0.226987729,0.996841243,
Colby Jones ATL,R,0.002857143,0,-0.285714286,0.142857143,0.017142857,0,9.662921348,-0.066666667,0.053333333,0.055050017,-0.068812522,0.235033297,1.032187827,
Drew Bowser CHN,R,0,0,-0.285714286,0.142857143,-0.088571429,0,9.700598802,-0.066666667,0.053333333,0.053733168,-0.067166461,0.229407046,1.007496908,
Roger Lasso NA,R,0,0,-0.285714286,0.142857143,-0.088571429,0,9.700598802,-0.066666667,0.053333333,0.053026127,-0.066282659,0.226320814,0.994239887,
Thomas Loftin NA,R,0.002857143,0,-0.285714286,0.142857143,0.017142857,0,9.662921348,-0.066666667,0.053333333,0.053195781,-0.066494726,0.227032944,0.997420894,
Eduardo Beltre MIN,R,0.001428571,0,-0.285714286,0.142857143,0.017142857,0,9.666666667,-0.066666667,0.053333333,0.053688037,-0.067110046,0.229074438,1.006650691,
Carlos Gutierrez SFN,L,0,0,-0.3,0.14,-0.054,0,9.63963964,-0.068181818,0.05,0.051756988,-0.070577711,0.235501542,1.035139763,
Larry Martinez TBA,R,0,0,-0.285714286,0.142857143,-0.088571429,0,9.700598802,-0.066666667,0.05,0.049602128,-0.066136171,0.22568869,0.992042558,
Nicolas Perez LAN,R,0.002857143,0,-0.285714286,0.142857143,0.017142857,0,9.662921348,-0.066666667,0.05,0.055112072,-0.073482763,0.250756623,1.102241449,
Jeremy De La Rosa NA,L,0,0,-0.257142857,0.128571429,-0.047142857,0,9.68503937,-0.066457598,0.051689243,0.051836782,-0.066647291,0.228062117,1.002854353,
Jean Joseph TOR,R,0,0,-0.285714286,0.142857143,0.017142857,0,9.67032967,-0.066666667,0.05,0.049978523,-0.066638031,0.227139393,0.999570462,
Tony Blanco PIT,R,0,0,-0.285714286,0.142857143,-0.122857143,0,9.6875,-0.066666667,0.05,0.05189133,-0.06918844,0.235748539,1.037826599,
Anyelo EncarnaciÃ³n SLN,R,0,0,-0.285714286,0.142857143,0.017142857,0,9.67032967,-0.066666667,0.05,0.050934983,-0.067913311,0.231238712,1.018699666,
Jared Walsh NA,L,-0.005409836,-0.003278689,-0.270491803,0.131147541,-0.083770492,0,9.684931507,-0.066903868,0.051090226,0.051236634,-0.067095593,0.227630452,1.00286568,
Patrick Dorrian NA,L,0,0,-0.266666667,0.133333333,0.016666667,0,9.722222222,-0.066874202,0.050155652,0.050305443,-0.067073924,0.227455278,1.002986524,
Noah Martin MIL,R,0.0055,0,-0.275,0.135,-0.1175,0,9.692307692,-0.06723453,0.051342732,0.051512519,-0.06745687,0.227460717,1.003306928,
Diego Hernandez NA,L,0.004090909,0,-0.277272727,0.136363636,0.016818182,0,9.67032967,-0.067080744,0.050585479,0.050426759,-0.066870268,0.225997666,0.996862348,
Chase Harlan LAN,R,0,0,-0.285714286,0.142857143,0.017142857,0,9.67032967,-0.066666667,0.05,0.052277063,-0.069702751,0.237027342,1.045541268,
Jose De La Cruz NA,R,0,0,-0.285714286,0.142857143,-0.052857143,0,9.716312057,-0.066666667,0.05,0.049967601,-0.066623467,0.226551102,0.99935201,
JosÃ© Anderson MIL,R,0,0,-0.285714286,0.142857143,0.017142857,0,9.67032967,-0.066666667,0.05,0.047617942,-0.06349059,0.215896894,0.952358849,
Brock Jones TBA,L,0.002,0,-0.3,0.14,-0.054,0,9.724770642,-0.068181818,0.05,0.04857138,-0.0662337,0.220068181,0.971427605,
Demetrio Nadal MIL,R,0.001428571,0,-0.285714286,0.142857143,-0.052857143,0,9.714285714,-0.066666667,0.05,0.049862495,-0.066483327,0.225865135,0.997249898,
Ricardo Rosario NA,R,0,0,-0.285714286,0.142857143,-0.052857143,0,9.716312057,-0.066666667,0.05,0.050098572,-0.066798097,0.226921484,1.001971449,
Ben McCabe COL,R,0,0,-0.285714286,0.142857143,0.088571429,0,9.743589744,-0.066666667,0.05,0.050094611,-0.066792815,0.226875488,1.001892222,
John Spikerman PHI,B,0.002857143,0,-0.285714286,0.142857143,-0.052857143,0,9.712230216,-0.066666667,0.05,0.052001247,-0.069334996,0.235489727,1.04002494,
Luis Reyes NA,R,0,0,-0.285714286,0.142857143,-0.088571429,0,9.700598802,-0.066666667,0.05,0.049820347,-0.066427129,0.225560623,0.996406933,
Brenny Escanio NA,B,0,0,-0.285714286,0.142857143,0.052857143,0,9.692307692,-0.066666667,0.05,0.049730993,-0.066307991,0.225112315,0.994619869,
Elio Campos ATL,R,0.001428571,0,-0.285714286,0.142857143,0.017142857,0,9.666666667,-0.066666667,0.05,0.049929151,-0.066572202,0.226001307,0.998583023,
Arxy Hernandez CHA,R,0,0,-0.285714286,0.142857143,0.017142857,0,9.67032967,-0.066666667,0.05,0.049912526,-0.066550035,0.225858174,0.998250524,
David Beckles TOR,R,0,0,-0.285714286,0.142857143,-0.088571429,0,9.700598802,-0.066666667,0.05,0.049323621,-0.065764828,0.223167682,0.986472417,
Joendry Vargas LAN,R,0.001428571,0,-0.285714286,0.142857143,0.052857143,0,9.6875,-0.066666667,0.05,0.049981713,-0.066642284,0.22614126,0.999634256,
Jaxx Groshans NA,R,0,0,-0.285714286,0.142857143,-0.122857143,0,9.6875,-0.066666667,0.05,0.050105365,-0.066807154,0.226677674,1.002107303,
Carlos Pacheco OAK,R,0.001428571,0,-0.285714286,0.142857143,-0.052857143,0,9.714285714,-0.066666667,0.05,0.050045695,-0.066727594,0.226364687,1.000913905,
Miguel Briceno MIN,R,0,0,-0.285714286,0.142857143,-0.052857143,0,9.716312057,-0.066666667,0.05,0.051086983,-0.068115978,0.231016361,1.021739669,
Randall Bednar NA,R,0,0,-0.285714286,0.142857143,-0.052857143,0,9.716312057,-0.066666667,0.05,0.049614403,-0.066152537,0.224326562,0.992288061,
Sheng-Ping Chen NA,L,0,0,-0.3,0.14,0.018,0,9.726027397,-0.068181818,0.05,0.050000455,-0.068182438,0.226069056,1.000009095,
Carlos Rodriguez OAK,R,0,0,-0.285714286,0.142857143,0.088571429,0,9.743589744,-0.066666667,0.05,0.050105876,-0.066807835,0.226441483,1.002117528,
Pablo Guerrero TEX,R,0,0,-0.285714286,0.142857143,-0.088571429,0,9.700598802,-0.066666667,0.05,0.050058235,-0.066744313,0.226198146,1.001164698,
Trey Snyder NYN,R,0.001428571,0,-0.285714286,0.142857143,-0.122857143,0,9.685863874,-0.066666667,0.05,0.049983477,-0.066644636,0.225630415,0.999669547,
